000000000019d6689c085ae165831e934ff763ae46a2a6c172b3f1b60a8ce26f,4a5e1e4baab89f3a32518a88c31bc87f618f76673e2cc77ab2127b7afdeda33b
00000000839a8e6886ab5951d76f411475428afc90947ee320161bbf18eb6048,0e3e2357e806b6cdb1f70b54c3a3a17b6714ee1f0e68bebb44a74b1efd512098
000000006a625f06636b8bb6ac7b960a8d03705d1ace08b1a19da3fdcc99ddbd,9b0fc92260312ce44e74ef369f5c66bbb85848f2eddd5a7a1cde251e54ccfdd5
0000000082b5015589a3fdf2d4baff403e6f0be035a5d9742c1cae6295464449,999e1c837c76a1b7fbb7e57baf87b309960f5ffefbf2a9b95dd890602272f644
000000004ebadb55ee9096c9a2f8880e09da59c0d68b1c228da88e48844a1485,df2b060fa2e5e9c8ed5eaf6a45c13753ec8c63282b2688322eba40cd98ea067a
000000009b7262315dbf071787ad3656097b892abffd1f95a1a022f896f533fc,63522845d294ee9b0188ae5cac91bf389a0c3723f084ca1025e7d9cdfe481ce1
000000003031a0e73735690c5a1ff2a4be82553b2a12b776fbd3a215dc8f778d,20251a76e64e920e58291a30d4b212939aae976baca40e70818ceaa596fb9d37
0000000071966c2b1d065fd446b1e485b2c9d9594acd2007ccbd5441cfc89444,8aa673bc752f2851fd645d6a0a92917e967083007d9c1684f9423b100540673f
00000000408c48f847aa786c2268fc3e6ec2af68e8468a34a28c61b7f1de0dc6,a6f7f1c0dad0f2eb6b13c4f33de664b1b0e9f22efad5994a6d5b6086d85e85e3
000000008d9dc510f23c2657fc4f67bea30078cc05a90eb89e84cc475c080805,0437cd7f8525ceed2324359c2d0ba26006d92d856a9c20fa0241106ee5a597c9
000000002c05cc2e78923c34df87fd108b22221ac6076c18f3ade378a4d915e9,d3ad39fa52a89997ac7381c95eeffeaf40b66af7a57e9eba144be0a175a12b11
0000000097be56d606cdd9c54b04d4747e957d3608abe69198c661f2add73073,f8325d8f7fa5d658ea143629288d0530d2710dc9193ddc067439de803c37066e
