0b086abe2602f870a2d93ed496b0558d5fc349c4504eb0d474cc4ca99b4b1308_0,0,50.0,pubkey
0b1266e3eb3f7f64c92870d42aad1db213195ab70b3ec1bf2a97177ff04f0c9a_0,0,50.0,pubkey
0b15b03de70b8a12268123c3c8443f32e95378b0b2bd05942800fea1c0748ce9_0,0,50.0,pubkey
0b4330db1c2771843232e0455da71f530335dfa4fb282834f376f2d407d88413_0,0,50.0,pubkey
0b545ad147e3d518c538d20d4c1ef574fee3706c0ed52575c43f03c6f20d511a_0,0,50.0,pubkey
0b5fe307d48f43967ac786142db01e99314d275e78e995fc9f778c248e6194ac_0,0,50.0,pubkey
0b885d4090e4874d8abd274a722c9c2dd08c27ee92f385cf786f0a3833c79882_0,0,50.0,pubkey
0b9557c218e3d6377acbfcc056b7562213c9d71e0b43059edf88b424ee880465_0,0,50.0,pubkey
0c0b7bb4d3d7ad501a4c29547ed6199e451455e6fe7bc934ee1f852ae677edef_0,0,50.0,pubkey
0c6af4d648111cfedc3a054fb7dd85cafaf1f9f49b68753580594ab07fd8d22c_0,0,50.0,pubkey
0cc917bf15f8807f224e7524c1eca22c3740ddefb7bf6694f7c2262b490cc706_0,0,50.0,pubkey
0d31eb988e57808e6918dde6a8e6acc19c6622fdeae1af0e132816ca4448d865_0,0,50.0,pubkey
0d4fe37aeb52ff6c01f119fe0cd42ee8f2366d9bf55c50ba8fe52e760dcbc96a_0,0,50.0,pubkey
0de403b33004fd1f8dd9e7ad35417c07f5e7cfc6824b0e27e877a0bc492ae8fc_0,0,50.0,pubkey
0e3e2357e806b6cdb1f70b54c3a3a17b6714ee1f0e68bebb44a74b1efd512098_0,0,50.0,pubkey
0e7b48c82b6753b9dc6ea597ec4b1c9fa2422c4a8c21b6691d0fed831e3a397b_0,0,50.0,pubkey
0e9639e3e6161c7c2917aa114fd6695e92c35f1c6acc6ad8489e3e44683727d5_0,0,50.0,pubkey
0ea978fa97b831ffb02ef81db0722dfe5cb6c3b5d555d9ec476882e03a023754_0,0,50.0,pubkey
0f00a4718228d0e7338695a96dba43dcf371cbe37d315395c8d60e516f5e5235_0,0,50.0,pubkey
0f1bb85ed4cdf6bc13491b23afb924bb9ac556fb1db246d09252443a66a2a9e4_0,0,50.0,pubkey
0fbd859f087df38c6dfd5ae638be50a1b93fe210fcf50b3aceb324b3971e0340_0,0,50.0,pubkey
10213d32652ab07be761d88a33ead6a159fa9bc60456843bbd3ab9583b9dc383_0,0,50.0,pubkey
10470e2c3c443863ea2e84684f7f6021539f518d3246ad97125d348ea1a75964_0,0,50.0,pubkey
1098da43c20a1e1bdcec45ba53d56460bfe85f4ccb2d63418cff7d18b70afb0d_0,0,50.0,pubkey
10c712c4ccd418e1c1684cd1b4cbb83d972d33c9da873436a5632fc92c45b4c1_0,0,50.0,pubkey
11159855022d25c7d8df81c0b61255ac0a72cea3ea3ff7685b55522821481d0c_0,0,50.0,pubkey
11dc0ab607d4d4a7ec4cbb82b6374399174ebbb4a3ab4b2aa55359dca1cf6f89_0,0,50.0,pubkey
12272d79ff1fbc1238d78d7d6e0e75c5f0e7aae7925e4f59b96b02fc2cd82bfc_0,0,50.0,pubkey
1235bc4984c505e2d9fcf3e83b65d2fbb42bdb1605f756e312bb49654724ded8_0,0,50.0,pubkey
1250eb3d3c033248250a39a5df553be24ddc8a0e76d71b520904935a440fa225_0,0,50.0,pubkey
12b2f144a461e73183571a52332fa727e7b76ee49e212e0695446b7ac78cd3e8_0,0,50.0,pubkey
12b5633bad1f9c167d523ad1aa1947b2732a865bf5414eab2f9e5ae5d5c191ba_0,0,1.0,pubkey
12b5633bad1f9c167d523ad1aa1947b2732a865bf5414eab2f9e5ae5d5c191ba_1,1,28.0,pubkey
1415e98024ffc168fa4d78cc82534e96ce473adaae18134782a0a82984954975_0,0,50.0,pubkey
1418319b11188f8692aa85e41e67bc7e04a3dd234ccb585afa0177a874c96cda_0,0,50.0,pubkey
145184076b0902e61454ffef9a43c8bd3a3d3d8ea34bf3facc6c21138a74e68a_0,0,50.0,pubkey
1484c18ba443b13851098597d8cb6d49d5983eab63c53d6b0dcc565612e7ca6b_0,0,50.0,pubkey
156513330d84f34e4d45a5059872cf1b842bc7c42693e4e13daf0763b9c02e57_0,0,50.0,pubkey
15b81bd56b6ce291682bd5d9fbe01e7a75b8228c2e3902cc87b40e16b06505d1_0,0,50.0,pubkey
15ca7e3d03d9866a335400244e71dfc405c551c2854fc8d8edfa82729438357d_0,0,50.0,pubkey
15f09c3978221c2a92e6469b1b82762f21b70c216944a63c9a821d8f846bb48f_0,0,50.0,pubkey
16293da6d4078f636b691448b57f96d5af32d7ca3fb15a20cc74845b224a44bd_0,0,50.0,pubkey
16b5a5cdf960a4dd822be1bab9c3cec43fb9524cca96006944347ca43d873cac_0,0,50.0,pubkey
16c495d2e252f86a8efa3d862c819ac6ece2c3e340249a031ea493a38e32d20a_0,0,50.0,pubkey
16ce2f4b6ea02f6638d037815c195f216f9600724460a3f1f4c153a2e392e190_0,0,50.0,pubkey
1704b85b190683be893af88515c6f3900aaef4c02067112f1d0d50fb39aa0999_0,0,50.0,pubkey
1744372990897f287c453bbfd79017fc88646e0c4a973093b953b34b731785cc_0,0,50.0,pubkey
17573dc4eed8e66e5f8b83395ce09fd8aa50eea51a3a0586f0655b41fe06eb19_0,0,50.0,pubkey
17b5dd11f3672e2eae1b5b5bdd7804eb6ca4e780c46745a0c5d2d79ddb9aaa1b_0,0,50.0,pubkey
17e017e74707be1ef24ccdd7f15bc5edccbb407d455ff6307f373649caed12c6_0,0,50.0,pubkey
1837d8b7b8aa93cd49fe256f0aea81a70d781b9164b77544d99dc8d38e5de868_0,0,50.0,pubkey
18687c2987f739b4afb377242751faae094bf517db58c1387b80397d3097d3e8_0,0,50.0,pubkey
18883aec5f3e6cec38520df46530f0c6b1ab35973c386922e1c4580fbb9dee80_0,0,50.0,pubkey
18b5175c94e667eb128038f273ba08676452f5c484b5d79bb757b701225cafeb_0,0,50.0,pubkey
190ec0e9cb1c15b84824f0bdc7c5f2cf94e8186b5f58d4d8c2cbc0d7835d46df_0,0,50.0,pubkey
193b51cd0c5a44bf6593e69fea91e9ddd311f610c5c23187552e3347b275b81b_0,0,50.0,pubkey
194c9715279d8626bc66f2b6552f2ae67b3df3a00b88553245b12bffffad5b59_0,0,50.0,pubkey
19521c62482ac299b37c8ae4eab67abd150e3c21dc66b7e2b0919444769ee2ed_0,0,50.0,pubkey
199608a11d1886752321567fefa3f4199ef4fffc72112a40ff69d186a46b0143_0,0,50.0,pubkey
19ee92fcacc7fca48de4939d200af79d1e52dd9fa5a376e91c2484a756264e3e_0,0,50.0,pubkey
1a959426f24222d539abfd0b2918972f203810cf914d9697b3a815de18141f7c_0,0,50.0,pubkey
1ac8783028a63fa8b36ade0911bb0fb7655c268156c38a439cf1e8f6cfb2c585_0,0,50.0,pubkey
1b1ae506a3cf0cf2e190e8c88fd45646b8a5f95e69c7cb0cd0b6de4bef5f4dad_0,0,50.0,pubkey
1b530f57a052db3a8a0987630ee2fe6643e9ae04302844ec91ff3580c52d671d_0,0,50.0,pubkey
1b8f8b1bd912d814adce76c18aa45e5c3cf3b8887bfeb66e35ffbc0b64af39fc_0,0,50.0,pubkey
1b999398694feaa6c2d583d512bbe99db1fd110e7f2cffa149e08cad5f0f645f_0,0,50.0,pubkey
1befa58924955882ef900899b6135793e4512d593e22981c9c71273b5206f8e5_0,0,50.0,pubkey
1bf65bfe16dba06a386e229bb07c8d5e3f36cf8740aa306709a4d7923b2793d7_0,0,50.0,pubkey
1c3b9c8a47f3f6f29a1580df8478cfc692c5a2f6ba3bcbe0f9251f32170fd665_0,0,50.0,pubkey
1c914135ea7443721a5c2c360b83f0f8e165fc7743292f9ffa98994f2c2ed64d_0,0,50.0,pubkey
1d282d062f4f90a2663d274c818ad6068d63ae7a13c98bfb79c93207424924e0_0,0,50.0,pubkey
1d2d4ff87874df163a3ad7d7657f075b6fc97f99537832ab64a4072d1430b386_0,0,50.0,pubkey
1dbbaa8018f395543ffa7d6efbed0e5fa0a5b139f7d1bbabedc10c321b9ab64a_0,0,50.0,pubkey
1e1481dd3fbbd51a635b6f3b93c5ad8e1f5e763297a094780c8512986da2e9b9_0,0,50.0,pubkey
1e3d32020b8dfb2b46adbf9be1a006b45b056e14874114bf0253acc4e39b411e_0,0,50.0,pubkey
20251a76e64e920e58291a30d4b212939aae976baca40e70818ceaa596fb9d37_0,0,50.0,pubkey
202b784e7fcbb28b28906a80d0b65a97cea04db8e34d26596efa55f8806a9402_0,0,50.0,pubkey
2038fd408bb42f6c8a0484c82e6ad2d11756cf7d6b47716ed663fa2addeeb1b4_0,0,50.0,pubkey
203c52303fba40a9eec5721b6c87b37639f5505bef1b53e36613d7c3bb4c9674_0,0,50.0,pubkey
2053541c3f536a401ccf10b58637168cbccfa040db3527de32b24a4c2178b373_0,0,50.0,pubkey
20ace51d65bf8324c4f7861eb3521d26732fba1f8a2c9d30b50462c2e8cd8796_0,0,50.0,pubkey
20e5895b437c56b1c42f34fc1a2a280dd9a4b339b3ee1b89ec87d3e2cb3ec1d8_0,0,50.0,pubkey
214cf5e003c073e162120b143f84b5552816fc27248205533f00b7e5042f2737_0,0,50.0,pubkey
2150a2a7e5d04a3aa83a2dab18c9056ec80937bf7e71ef1d422e5bb2530f25e6_0,0,50.0,pubkey
2190266c257e569eb34062471fd3d2327252ab5bdc6427dbc4531e2c8ac4e5e1_0,0,50.0,pubkey
21cb91349d6403cd296d60f94a52a2da4cc47c70fd7fb7f2ee33bd580c7b7c2f_0,0,50.0,pubkey
220bc0f62832470a1b88e668d85e0644ffe92573b01de17dc2d801170136c88f_0,0,50.0,pubkey
223b0620a8f1c1f23a2ebf8032ed11321b921017d01974e74cddd651319b5474_0,0,50.0,pubkey
2279d42002c293eeed5f24f5235ab8c417d6d7995fd99f435664e60a49fb615f_0,0,50.0,pubkey
22fdc90e3eab5e4387095c799e81f9e5791caba5f865954bad77a2c04737e7f7_0,0,50.0,pubkey
2306da842919574ed10ee9c211508b2bae2e8729b2fa5e83b4173831b89d2c28_0,0,50.0,pubkey
230cf03a6ce420eaa42e3c64feebb47920f3470efb4323b4574b4b6e5a004f65_0,0,50.0,pubkey
23e2ddcb0a75b0fb2f1321bf86e2b6050aee538cef8a42423b2c86ec45d8762a_0,0,50.0,pubkey
240074c357b073a794d4dddb19cfb656f2899a89cc2988ab78668efe46d6b74b_0,0,50.0,pubkey
242aaea6008ac8c852d6b785748cc46c8dfe1578d94a411fac3c5bd714b4838a_0,0,50.0,pubkey
246ca5a606d85731d2df876af8624f89c05fdb45d07d5aa106ec28920a77f358_0,0,50.0,pubkey
24a58ff56246d86edf8119d0c03323e5332e165c4e88eafd9796bf2c963d8fb8_0,0,50.0,pubkey
250de8101ac618582dfa9c3c482c8dc702ec100444f517c9da3b54423e49886d_0,0,50.0,pubkey
253c15199bbf9b5f7138984b052be13fc59668030d049734792c7fd821e096ee_0,0,50.0,pubkey
254169b806e05b3b2564127c3d6fb1e16d920bfd76a8b7876e0635fea53138ed_0,0,50.0,pubkey
256e2b962c907444107d36c26f03ea2d47a265bcd3a20d9bde43203ef3ce1649_0,0,50.0,pubkey
2589399db3e7beda1003703a99e366ea227b6b0d84480f0a0c00283abece0ded_0,0,50.0,pubkey
258dd358083ebcce80d25acdee99031d3ac5d968096ae6fa922b574b4b029029_0,0,50.0,pubkey
25fa27b01c23b788a67a6f7044076992397b11181ed4577c46d1bf3f91989259_0,0,50.0,pubkey
261a9eab38de62e4b5dc507514bb7af0bfcae8661207de816cf1fefffffe5778_0,0,50.0,pubkey
264299886446921c89e598ec2b1ec3eab6a2c9b0235b310ff513a039315ff721_0,0,50.0,pubkey
264e7238ddc574d5d6ded85d77bfcb69d99a0de17dfcdef0b7e97d430c4f202d_0,0,50.0,pubkey
265fdbe80440aee7691890db8e5c9479109b2973a3c44bf1e2af9295c2695ef2_0,0,50.0,pubkey
268a23c98e0b3c662ab55a51e3e3d38f5663924b7ad401bbd59d84f45a3a704c_0,0,50.0,pubkey
26fc51aa7e255e378551e051efd8fa1f64f1a62097a7c036d7ba11a7b8180d01_0,0,50.0,pubkey
272da16bce9a03c3aea2b294616e8e72e45dd29557938c10ed0848e62ad76018_0,0,50.0,pubkey
27c4d937dca276fb2b61e579902e8a876fd5b5abc17590410ced02d5a9f8e483_0,0,50.0,pubkey
28204cad1d7fc1d199e8ef4fa22f182de6258a3eaafe1bbe56ebdcacd3069a5f_0,0,1.0,pubkey
28204cad1d7fc1d199e8ef4fa22f182de6258a3eaafe1bbe56ebdcacd3069a5f_1,1,24.0,pubkey
282b861e411dc3b61aa06e9e13abf49bce5c571e21a19c37f738244cee33b778_0,0,50.0,pubkey
284a4ecb86e143dad168e76c1c8a9a802faaa56545c289d736462994f21eb686_0,0,50.0,pubkey
28614aedbf551e1e4c0ba85cfae326a0b17c7fe0812a7e814d8612d9936e19c8_0,0,50.0,pubkey
287d7292d35489fdfc814a11c35f1c7d34847e0fca849c5e96fb26b479da50a2_0,0,50.0,pubkey
28b48a417b03e297982e310534950cd2c82e67703cd0040855df9b7902ea2689_0,0,50.0,pubkey
2902a7464e53e63787a6ad8fca1e4b85b566bbf0064bbf28ce1ae183ee84d791_0,0,50.0,pubkey
295fad4bfc338409b3fbce82f53a2e6e16a627475dd9aea38d856fcfa0228753_0,0,50.0,pubkey
296590fecb1e02811be6c620e6539c57b57bf7184c090ccad4acb42974aca60e_0,0,50.0,pubkey
298ca2045d174f8a158961806ffc4ef96fad02d71a6b84d9fa0491813a776160_0,0,1.0,pubkey
29fa20fc18efdf02526af9c9629b5cca4ff848dc81c77fd8c4226d3e6be05175_0,0,50.0,pubkey
2a5726687859bb1ec8a8cfeac78db8fa16b5b1c31e85be9c9812dfed68df43ea_0,0,50.0,pubkey
2a88f8750845e0b6a86ccf42e4e0321fcd7e18f799f0e3f56356e4a85c978a1d_0,0,50.0,pubkey
2b1f06c2401d3b49a33c3f5ad5864c0bc70044c4068f9174546f3cfc1887d5ba_0,0,50.0,pubkey
2b2a848c2224f3c82c2d09f9da4082912037b30a74afa031f47cad49363cd509_0,0,50.0,pubkey
2b361348f1b00810ae521de7912a199d4e184a03b389892d3a89ad021eb9322c_0,0,50.0,pubkey
2b9905f06583c01454f10f720b5709e3b667c9dd3d9efc423c97b7e70afdc0c9_0,0,50.0,pubkey
2bd7e754ddc5416e579a9aa54f93e9aa53af3b9c0ac8194462b22856b806e15e_0,0,50.0,pubkey
2c84f9d7ace7f1a0b635226a0c2954ecf89cbaf5743f188f69b90082730293af_0,0,50.0,pubkey
2d05f0c9c3e1c226e63b5fac240137687544cf631cd616fd34fd188fc9020866_0,0,50.0,pubkey
2db69558056d0132d9848851fd20329be9cd590fa5ae2b3c55f58931f42e27f7_0,0,50.0,pubkey
2e24a01d4401af1b7f1c51a685af5794fab8b4e21a79516ba2e4dc8651d382ec_0,0,50.0,pubkey
2e3b0de1b9a3aa0079751ef19453acfe929805ac18a5b42621186c6b5312e877_0,0,50.0,pubkey
2eb014eb0def199ad346be8c579409938f8571811178e9efbca2ef505d036317_0,0,50.0,pubkey
2f5c03ce19e9a855ac93087a1b68fe6592bcf4bd7cbb9c1ef264d886a785894e_0,0,50.0,pubkey
2ff4eef34690b1c8c69aadd0d2ff6d8b5507829a3806e584811d78480aa79dc3_0,0,50.0,pubkey
3001cba440bde20f6b65437f5e9feb7e55d306b8e7b28d9fa27d7f44ffd66e2b_0,0,50.0,pubkey
300bc4662e5e573fec5bc2433c2301aa920099f708767ec96ed09681f816e61f_0,0,50.0,pubkey
306837de6eea47b1a9ff1edeb4a30aa9a4718a2e49fefa097576910af7ba3406_0,0,50.0,pubkey
306eb738d2d0cd1f287d919302c8edd5114f03d2ec63b129831b1676bc7f2b83_0,0,50.0,pubkey
307a857d68f4cc92a363d86a1e47d1a3343a4d4e61a48a245337811b696e7ca9_0,0,50.0,pubkey
30a915d2818deb5aabd7d6c337ee152f572043354979bacc1306e40cbdaa77e3_0,0,50.0,pubkey
312eacd1cf17e131b33a3ad35c89a517bbf640a9ae06fdcf7977d06941cb2cae_0,0,50.0,pubkey
31c50f13eb36730367828d8a917cf2fc79ea27a2bb059bcdd525fb27e42c7ca1_0,0,50.0,pubkey
31c8797c11bcb48f91b794b45fb999c2aab7902ab4e3e55f2ed28838bf2065d4_0,0,50.0,pubkey
31df41cb92e000cfa5f0403bdbe41e5a693b01821b0ee9b9583afeffaf47dcee_0,0,50.0,pubkey
3226a75aaf23565ab1f4b4d3cf7f945e188b1ef35d14bba50bd3ee05df985490_0,0,50.0,pubkey
32cbb7e4d08f02fdd78368a7a03ff54c13191d1023aa1e3f157027241d9840ae_0,0,50.0,pubkey
32edede0b7d0c37340a665de057f418df634452f6bb80dcb8a5ff0aeddf1158a_0,0,50.0,pubkey
330d3cff164f1e6f9900315dd2c8a52cf88f1572f0a7f367fca0b65442918839_0,0,50.0,pubkey
331ba5665931e132571f1a337407add0f71f200d8644c5a4e8fec0d4490228ac_0,0,50.0,pubkey
336e7ed6974b3a7311183c17ad195d99b9a67c0be8e39c0d07cdf7f692b4ae68_0,0,50.0,pubkey
33a4592d4d8dc04304361ad7bcd96fe23fa801db6d7d917074f75c732079a569_0,0,50.0,pubkey
33db652c79452f6fdaca7e073eab0319829125e71e5a5e8ccb837091cb788e47_0,0,50.0,pubkey
3438117001eedca26a917571b11e684ab3a4b1ca172fdc0ccaa3cc439b211ead_0,0,50.0,pubkey
34e34f49f383939bff4725edb9e6f3e8e05bd295a01a2dc17b1cdbda4d7f8ce2_0,0,50.0,pubkey
35288d269cee1941eaebb2ea85e32b42cdb2b04284a56d8b14dcc3f5c65d6055_0,0,1.0,pubkey
35288d269cee1941eaebb2ea85e32b42cdb2b04284a56d8b14dcc3f5c65d6055_1,1,24.0,pubkey
354fba7bef9a8ff42a99b3b5776ba2970bd04efc4c3ec9796b1aaddf485c7808_0,0,50.0,pubkey
3559564682c53f13db90079f3afc0f54cc6c7a81ad1fa5688e17ba21d6296345_0,0,50.0,pubkey
355d10bb7aff8e7875c93776e391cd1530e5321f8b39451aa09670c1f1fea07c_0,0,50.0,pubkey
358688a97d456fa082d6bba91681445ffa54fb539afd5742809dc45d5b8bb7aa_0,0,50.0,pubkey
358a350af0f310854a2abf3505f1890a9156b76df88bdbd66c8557a69b14c2fb_0,0,50.0,pubkey
36292df396be05354a267d3dc8d9895fbac2d88b65122c97ba8e0bd3c2946054_0,0,50.0,pubkey
362f1da2f76d1096dae5c946cc7912189d4d6a5eb2cda130aabd6c618bb7dd71_0,0,50.0,pubkey
36f436ef77b69423d639aa6159aaebc036de5054a309afc21d4927ae4b5417b8_0,0,50.0,pubkey
3701062be62913c74ecc3095e70736891ee3e5714af53718daf56ed436c30a87_0,0,50.0,pubkey
3716669040f2e8f77eb46581d6e4c03db432e9ad9f8a6db0da4b304cdf7cd022_0,0,50.0,pubkey
3745d12ead875f761697c23f8571ad8e74b065349864317fece3f96512b160e5_0,0,50.0,pubkey
374d0815726b8c77ff5a80c69892c09b2560c14b377c2c0f270b0aeb4741c869_0,0,50.0,pubkey
3797c09006aaad367f7342e215820e499bfbb809f042c690fb7a71b8537c0868_0,0,50.0,pubkey
37b1cdf50109c5a5cf6a4eae97f370e033e17ac6cea1abb0e38ed130c2d7df34_0,0,50.0,pubkey
37ec3f532eb4c95e636d2233aa6c23efff7e4b6427d9e41b134ef45cf86b7f3f_0,0,50.0,pubkey
37f151c4408b422d5e206176c5aac3d2d6521dfe1c11fb1099c440db59e3d679_0,0,50.0,pubkey
382501ac2d50c5944465c2c316dbe2c70f23dd0de73ea86d339ea5f2bca7b648_0,0,50.0,pubkey
389cf9b9fc51d668dafb9dc6b9a24b8fddec5f035235a58d4a62919b39b078d5_0,0,50.0,pubkey
38b5528efdf657b6be24e80e57bb097e65bde74bc653c8f2cf0b9bb6bba51d1d_0,0,50.0,pubkey
38d907cc08db97a47c2a6e789daeaf6343fa107c5e03297a8bb709373ac17eff_0,0,50.0,pubkey
38f28bf4ad7118fa0145ba1425ebf6b1559856e3e9eae603966dd20b8bc9a48e_0,0,50.0,pubkey
3949d0ae1e01cce3b6073389b628a320eabf93cbc34afebbea1315a397403b50_0,0,50.0,pubkey
39ed112558fd501424e3b33bbcbf853ef9f24536ef0f8e6fbad2f5c5098173ad_0,0,50.0,pubkey
3a4d6313e6f76ed7d51b5fc8565eefa50aec7fefeb56b5fa0498cf7c5f3ab306_0,0,50.0,pubkey
3a6d490a7cf40819cdd826729d921ad5ab4b8347dfbec81179dd09aba0d25b37_0,0,50.0,pubkey
3a7d34192888fd742d14184111316f8c1fa503a34c6b2fda82fe61fb51a10381_0,0,50.0,pubkey
3ab4a68cf8813e8ec54958512ffd7ad7e89a81841b1b4cade296eccd1ed49169_0,0,50.0,pubkey
3abd3ac1b6062f6393e0c62b4749f38a0acd8e7fba7f6702768553c545655771_0,0,50.0,pubkey
3af03a7d617071c82737d04c378a2c607a95f0bea275347fd6ac75de260c771d_0,0,50.0,pubkey
3af22d6c1bfe8633f09307820affcc79cace1a39d9d3c7c5d1d4ff271bc1b63c_0,0,50.0,pubkey
3afb973177f5fc9a68036d1bede0cb163487d1fbd5c8973db7a1cbecacc5a714_0,0,50.0,pubkey
3b44b5ce02d36db604f0d6b7cc761685484c370a235c54539700b1ad23afefce_0,0,50.0,pubkey
3b4fa5050b6c63831ae924805a3247ce5ec640523a70ad9d6da0a36a51c0fdff_0,0,50.0,pubkey
3b5237257da3efe8eb36276b37469f219f074bc9b5607aa970c6150a7242ec3d_0,0,50.0,pubkey
3b8ab8eab401025167574ef585c2135d6f54dde547d75307674aa854bbc8c668_0,0,50.0,pubkey
3b96bb7e197ef276b85131afd4a09c059cc368133a26ca04ebffb0ab4f75c8b8_0,0,50.0,pubkey
3bb1fd25f0276d477e1a19ebc00688a13502658ee0b84e303890dd02c571c8d6_0,0,50.0,pubkey
3c0023d96eb5f0673ea1e8297baae0f64a35a6ca93df63176b0c6cf59240fb77_0,0,50.0,pubkey
3c0db11484606a63b04ef4b8adcd665655939d3932ab1ebe90d1dfc5f077ca95_0,0,50.0,pubkey
3c1d7e82342158e4109df2e0b6348b6e84e403d8b4046d7007663ace63cddb23_0,0,1.0,pubkey
3c1d7e82342158e4109df2e0b6348b6e84e403d8b4046d7007663ace63cddb23_1,1,24.0,pubkey
3c25b20d4959008a6c0d204696a7540ca3e66f6ca146c69230e3034c67781ac9_0,0,50.0,pubkey
3c6f58905f06a9fe9b4313a88827c43dbfb0156fcc3b17bb311d51e8be6746f5_0,0,50.0,pubkey
3c996f03b760cfee63805e1e0f1776316b2ea9bc9f06476f7655d51c68dc4841_0,0,50.0,pubkey
